,formula_pretty,formation_energy_per_atom
669,Er3(P3Pd10)2,-0.7343975668965519
670,Sm3Tl5,-0.3475024945833334
671,Sm2TeO2,-3.277732456
672,TmMgAg,-0.2671620100000002
673,Li14Be6(BO3)9,-2.7547323694494046
674,AuN5O14,-0.6866417325
675,KCdCl3,-1.8208093885999996
676,Ca3BCNCl2,-1.552553743020833
677,LuSiPt,-1.2091982158333323
678,CaGe2Pt,-0.7342003362500007
679,TmAlSi,-0.5820010372222223
680,LiFeHSO5,-1.9154129796064825
681,CoTeMoO6,-1.6730862727777789
682,Sr2FeH6,-0.6206639781481473
683,Ca2Mn3P3H6O17,-2.3268325999610675
684,MgTi2NiO6,-2.985510506916667
685,YbMgGe,-0.5989669533333336
686,HoB7Mo3,-0.5634947960606046
687,Ba2Mn2Si2O9,-2.9412723703074724
688,GdHSO5,-2.5077238935156245
689,NdCu4Ag,-0.19029585777777727
690,KCO3,-1.8155231930999989
691,Pm2TlHg,-0.42590541833333306
692,K2ScSn(AsO4)3,-2.2233188825526318
693,YbCu(WO4)2,-2.278214034166666
694,TbSe,-1.9990627611718743
695,LuBi2IO4,-2.3344608368750004
696,Fe4As5O13,-1.6574841813636354
697,Ga9Ir2,-0.31093679931818163
698,K2GeF6,-3.0375324373333337
699,HgAs2HF13,-2.231782161029411
700,Ce4Mg7Ge6,-0.4950754170588237
701,NaMo2P2O9,-2.453292883087028
702,Be2Co(NF7)2,-1.7759661394736839
703,Ag2PSe3,-0.3401864339496523
704,ErSnIr,-0.8516360505555561
705,LiSc2Ir,-0.6665613258333325
706,Sm(GePd)2,-0.8287212790000005
707,CsTb(NbBr3)6,-1.5170382954973478
708,Ho2Co12P7,-0.8068327444444451
709,CsLa(WO4)2,-2.6587665002442527
710,AlSiMo,-0.4156515466666669
711,Lu5Pb3,-0.4642567631249994
712,Nd3(AgSn)4,-0.5533032387878788
713,Cs2Pb2O3,-1.526851191551724
714,Rb2AgSbS4,-0.8897157133333335
715,Ti4Fe(PO4)6,-2.956969331666666
716,Dy(SiRu)2,-0.8870882599999987
717,Eu(AsRh)2,-0.8124402249999989
718,K2PtI6,-1.0100980684444443
719,LaSi2,-0.6148545583333339
720,La2C2N4O,-1.5322033516666664
721,K2Cu(CO3)2,-1.858858169636364
722,Ti5CuSn3,-0.3478968462962963
723,KBF4,-3.3057911566111104
724,Ca(CoP)2,-0.8537474993333326
725,Cs10Si7O9,-1.8292632756465514
726,DyB3Mo,-0.6157226495000003
727,RbV3Cd4O12,-2.0314668643750005
728,Er2InAg,-0.39826551416666645
729,Nd2ZnSb4,-0.8351604542857142
730,HoAlCu,-0.4573230566666674
731,Sc2P3(HO3)3,-2.647033976470589
732,LiCaCrF6,-3.505497260925926
733,NpAs,-0.6938811868750001
734,NaP,-0.3805429961925286
735,Rb2ScSi4O10F,-3.288320793888889
736,RbYbP2O7,-2.852769335833332
737,KPbO2,-1.5741869301250002
738,Lu2CuOs,-0.3650702837499997
739,Yb(ZnP)2,-0.745239819333333
740,Y2InAu2,-0.8188936376666668
741,CsSe4,-0.8179391138362064
742,Pt(SO4)2,-1.4034297464772727
743,Ba2ZnWO6,-2.654630347
744,KMgF3,-3.5478566881
745,GdBe2B5O11,-3.0874069725438593
746,Nd2CuSi3Rh2,-0.8863249237500002
747,Mn(GaSe2)2,-0.8301869246151478
748,InCl,-1.1206271165625004
749,Ni2P,-0.47734045555555504
750,ScGe,-0.8277953274999996
751,SmGePd2,-0.8881711787499995
752,CsAlH24(SO10)2,-1.5504793483162718
753,CsAl(MoO4)2,-2.38602894066092
754,La(ClO4)3,-1.0149303006250001
755,CaNi4B,-0.303647313194445
756,Tb2Ti2O7,-3.786196211969697
757,SiIr2,-0.4885298683333339
758,CsCdF3,-2.709050959086207
759,Li8Mn13Cr3O32,-2.1332703357101814
760,Ca3(Bi2Pd)4,-0.5237657829999999
761,Li15H9N8,-0.5929017034374997
762,Cs5Te3H4NCl18,-1.4864262788598441
763,NiH2SeO5,-1.253063556927083
764,OsF6,-2.075403842857143
765,Ba6Na2As2Ru2O17,-2.4580969426932224
766,Ho5(In2Pt)2,-0.8152754859090905
767,LiAu(S2O7)2,-1.6442523852916664
768,Rb2CdP2O7,-2.537351282847221
769,Nd4Te3N2,-1.7245500863888887
770,ThBrN,-2.2643065675000003
771,YbCd3,-0.29660879374999993
772,NaBe4SbO7,-2.711356884350132
773,LiSiNi2,-0.48951581083333284
774,Bi2SO2,-1.338841285625
775,K2LiAlH6,-0.3765662939333339
776,LuAl7Fe5,-0.3981699692307687
777,CsVNiF6,-2.9393415819923376
778,Rb2SnSe3,-1.1375686211718754
779,YbMnCuP2,-0.6590504029195408
780,Sc(AlFe)6,-0.39930800115384646
781,Ti5InS8,-1.587029935119047
782,In4Ag9,-0.033266577884615546
783,Ni4B3,-0.28009955749999954
784,Li2MgIn,-0.2248273816666666
785,Ba3LaRu2O9,-2.5850726350000013
786,Nd3SiAgS7,-1.794802143211805
787,Sm2As4O9,-2.468194845000001
788,Cs2LiNbS4,-1.495612106461925
789,LaBi2IO4,-2.301724320000001
790,SrZn13,-0.1691847679761904
791,Dy2Ni2Sn,-0.5939944369999999
792,SrLiAlF6,-3.878162155
793,K3DyCl6,-2.4908109323999996
794,SrGa4O7,-2.502480722638888
795,Dy5Ge3,-0.7941852224999995
796,Sm(Sn2Rh)2,-0.6215030239285712
797,KPr(WO4)2,-2.6536661481666677
798,NaUF6,-3.7671647714439658
799,Eu3(SF2)2,-3.3400985390277764
800,Mn2CrPb2O9,-1.7534405132758621
801,SrTl2Pd,-0.43784417583333335
802,Sr3(SiAs2)2,-0.8297903094444439
803,Ca3WO6,-3.081071575500001
804,KEuPSe4,-1.244297984386904
805,Pm2TlSn,-0.5081435858333334
806,Cs2Na3TlO4,-1.4315476678850572
807,Ho2SbO2,-3.048026310000001
808,Pr3CuSnSe7,-1.5899711017838534
809,Nd2BC,-0.3037359222916658
810,GaNi10P3,-0.4605911172023804
811,MnAl2Ni,-0.4680091944827591
812,CeInIr,-0.6849715761111107
813,TbGePd2,-0.9113384856249995
814,NaSm(PS3)2,-1.217851682696839
815,CrGaSe3,-0.8617633184062505
816,Ti5CuBi3,-0.1651275724074076
817,Ti11CuP8,-1.1068638279166663
818,Ho3(SbPd2)4,-0.8318421886666669
819,SrAgAs,-0.7894270711111115
820,CaAl2(SiO4)2,-3.4264213896153843
821,KSc(BH4)4,-0.40818152043939454
822,V8Ga41,-0.1809955081122447
823,Rb6U(Mo2O9)2,-2.393377379655173
824,Sm2AgRu,-0.26173383791666627
825,LiEu3O4,-3.0327979079166676
826,Ca(Al4Co)2,-0.4194375106818184
827,Na2Zr(CuS2)2,-1.2481962317337165
828,SiH6(NF2)2,-1.7230942303846155
829,Sr2In4Pt3,-0.689504445648148
830,TbTaRu2,-0.3272382000000018
831,Sm8Ni18P11,-0.9519137888288293
832,CaMoF6,-3.343126010625001
833,LaSBr,-2.4867893422916674
834,Zr5Sb3C,-0.829328722777777
835,Li2HClO,-1.932672138833333
836,Ta3(Se4Br3)2,-1.1093939616911768
837,CsTmCdTe3,-1.269788055766284
838,Rb6Co2O7,-1.4948849143333325
839,NdNiSn,-0.6245050658333327
840,K5In3F14,-2.987606030681818
841,Tb2Pb2O7,-2.551529109545454
842,Eu4Al2O9,-3.3300049933333327
843,CeCoGe3,-0.5765595650000002
844,Sm2(Ga3Co)3,-0.4823290298214284
845,RhF5,-1.6810271533333332
846,Eu6Sb6S17,-1.3290022542456899
847,Sc(TiN)9,-1.8588397342105263
848,PbCl2,-1.5609420483333334
849,VAg2PO6,-1.878513078666667
850,K2CuP2O7,-2.4124732518888883
851,Co2As2O5,-1.493630820555556
852,BaPrCuTe3,-1.458790096666667
853,Nb2Cr4Si5,-0.4397366495454546
854,LuSb,-1.110307315
855,Yb2BiAu,-0.8885184975000002
856,Cs7Fe4F15,-2.8000972587698945
857,LaF3,-4.492191166458333
858,Tb(IO3)3,-1.4895558982692323
859,TiNbCr4,-0.08823549888888849
860,K4Hf5O12,-3.4127315939047613
861,Rh4Pb5,-0.07985171555555502
862,Dy6CoTe2,-0.7546511416666672
863,PrBi2IO4,-2.2628192274999996
864,NdAu,-0.8082960937500001
865,Na2Lu2B2TeO10,-2.8738850565551055
866,Cs2NaAsO4,-2.033367830301724
867,Rb4Fe2S5,-1.0750530405113636
868,Hf5Sb3,-0.5322265428125004
869,Tl3Bi3(PS4)4,-0.6613417512820513
870,Na4GeO4,-2.0175675590229885
871,NaI3O8,-1.0179462755459774
872,Er(SiNi5)2,-0.44675981384615465
873,CsAu2F7,-1.7795103740431037
874,Li7VAs4,-0.6494014977777773
875,Eu(IO3)3,-1.3234846696153857
876,Sn21H14(Cl4O5)4,-1.4535410944366203
877,LaAsO3,-2.865892928000001
878,Lu2CoRu,-0.38913082749999983
879,GaAgO2,-1.5849508985416665
880,K,0.0
881,Li3VO4,-2.502745246250001
882,KCa2Cd2Sb3,-0.7127708935000001
883,CsNiBr3,-1.2986180140862071
884,Ba6La2Co4O15,-2.5445510716666666
885,Tb2MnSbO7,-2.951198913448275
886,Sc3B5O12,-3.279701037541666
887,Mg6Si7Ni16,-0.5294836872413786
888,CePaO4,-4.1144860491666675
889,GdGeRh,-0.9460033558333324
890,Cs2NaVF6,-3.0933626672413794
891,LiCr4InS8,-1.0738853398809525
892,SrH2,-0.6526301213888891
893,Y2(Al3Ir)3,-0.8711204477380962
894,Li2MgGa,-0.23721359854166657
895,LiSiNO,-2.121240782708334
896,LuInRh,-0.7498014958333327
897,K4Mn3P6(HO3)8,-2.296157873350959
898,BaCoP2O7,-2.7560867651515157
899,Ba4MnGa2(S3F2)2,-2.4966782215694727
900,NaCoP2HO7,-2.306294994434866
901,Ba2TbCl7,-2.8740416082500007
902,BH4O2F3,-2.0686310566666664
903,Cd2As3Br,-0.37052472375
904,Yb(CoGe)2,-0.549629272
905,LaPRh,-1.2664611527777783
906,Er10NiSb5,-0.8592507875000006
907,LiZnAu2,-0.4297917583333333
908,Yb(AlCu)6,-0.3139729161538462
909,Hf2Ga,-0.3981106324999999
910,U2Si5Ru3,-0.5714656769999991
911,Ba3Al2B10H4O23,-2.8469131861111117
912,Ta4Fe4Si7,-0.5325147643333338
913,RbAu3Se2,-0.60876846703125
914,LiScH2Se2O7,-1.974721386482372
915,InPPd5,-0.558053507619048
916,Na3B(PO4)2,-2.6825176932491783
917,Rb5(CoO2)2,-1.2851188952272727
918,CrF5,-2.311780342916667
919,Ba2CePaO6,-3.6437226575000006
920,BaPO3F,-3.2852471455555565
921,InSb3F18,-2.640770207954546
922,RbNbS2O9,-2.2693716814423084
923,SmPS4,-1.3771823845138893
924,CeTiGe3,-0.6700736376666668
925,Ti4Cr2Ge5,-0.48185905575757526
926,Zn(HO)2,-1.4873659744999999
927,Cs2KMn3F12,-2.962826380425288
928,KTaPS6,-1.0792427434120375
929,Sr,0.0
930,BCl3,-1.4336250847916658
931,Li3BN2,-0.962405190694445
932,NdMgCu4,-0.1930394333333331
933,EuP7,-0.339505007604167
934,TeAs(ClF2)3,-2.0026087459090904
935,EuMnO3,-2.6519852160862074
936,PmYCu2,-0.1972554460416669
937,LiZn2Pd,-0.46564929083333295
938,ZrCo5Si3,-0.6035814285185191
939,EuNb2O6,-3.2339849050000007
940,CaHo2(GeO3)4,-2.835182082894737
941,Nb3Al(PO4)6,-2.9137720111764707
942,Na2Ti3O7,-3.1633802873419534
943,TaGe2,-0.2219759911111115
944,Tb4MgRh,-0.3915525441666663
945,Dy2Si9B36C,-0.2069105437499997
946,SIO3F,-1.4980478209375
947,MgSc2Ru,-0.40981607124999986
948,NdUTe6,-1.0805576124999998
949,Ba9Rh8O27,-1.9985106085227267
950,ZrGaCo2,-0.4419711993750006
951,RbPbF3,-2.7804079059999998
952,SrPr3(FeO3)4,-2.631195596583333
953,Ni9Te5(PbO5)6,-1.4728555934999996
954,Pd3Au,-0.0536998999999998
955,K2Li3GaO4,-2.0563943463499994
956,SrLi(B3O5)3,-2.928812119711538
957,Rb3NbO8,-1.6793063968749997
958,Dy2(Ga3Ru)3,-0.5401676119642848
959,V3Cd5P6O25,-2.4376377941025633
960,CeAlO3,-3.6211106709999994
961,Li6FeN4,-0.5467023581818182
962,HfBi,-0.1731210808333342
963,Ce3Sn13Rh4,-0.5539709537499995
964,NaMnIO6,-1.4281633777203067
965,Ho(MnSn)6,-0.1383560675066316
966,Na3CuF6,-2.529191618465517
967,In3Te3Br,-0.6988361507142861
968,Eu2Mn(GeO3)4,-2.443279186470055
969,Sr3BPO3,-2.5891580390625
970,Nd2Ni12P5,-0.6852327003508767
971,Ga8Cu3W2,-0.10890481999999989
972,Ag2S,-0.22268068548611097
973,TiZnIr2,-0.7074629333333338
974,Mn3(BO3)2,-2.4361777151933137
975,BaRe2H2O9,-2.256083387678572
976,SmPbAu2,-0.6100860237500001
977,Cs2OsBrClF4,-2.178167330929119
978,LaSnPd,-0.9440975677777783
979,YbPrAg2,-0.36536768458333313
980,Nd2SO6,-3.0656597392361107
981,NdCd2Pd,-0.55004203375
982,CdSiAs2,-0.12145933249999974
983,YbB2Ru3,-0.35644404555555437
984,ZrGeRu2,-0.5979892262500002
985,Rb2U3P6O25,-3.0065305531944455
986,TmCdAu2,-0.6716341266666666
987,Sm2Si5Pd3,-0.7961716885000001
988,Ho3Pt,-0.7180300606250007
989,HoCr2Si2C,-0.4343122399999982
990,Sr2Co2O5,-2.144673288703704
991,Pr2BC,-0.27511960979166705
992,Na4Mg3P4O15,-2.8461484353669317
993,TmCoB4,-0.6256647997222219
994,Pb3(IO)2,-1.2823397817857145
995,Ba2YReO6,-3.0309855451666663
996,TaBO4,-3.145371392361111
997,CaS2(ClO3)2,-2.0686091376136364
998,Pd7Se4,-0.4346000908522718
999,PaGaAu2,-0.3967488993750008
1000,RbTm(WO4)2,-2.678259595763889
1001,CsAuCl4,-1.359445427988506
1002,Sr(AlSe2)2,-1.5366025230059523
1003,LiRuF6,-2.401949151666667
1004,In2Si2Pb2O9,-2.401470994666667
1005,Nd(CoAs)2,-0.7291695139999994
1006,Cs2NaTbCl6,-2.501235147241379
1007,LaFe2AsN,-0.7577667269999993
1008,KBiO3,-1.5767792311000008
1009,Rb2SnHgTe4,-0.7762874006249998
1010,K2NaScF6,-3.573528456255173
1011,EuPt2,-0.9515067866666662
1012,ErH2ClO2,-2.431429466666667
1013,YB2Rh3,-0.6976081158333329
1014,K2CdPb,-0.17752361900000002
1015,Cd3AsCl3,-1.0080645442857141
1016,LiZr3H18N4F19,-2.235938093851852
1017,Cd3(AsO4)2,-1.6660165394230764
1018,HoGa2,-0.6267823483333329
1019,Ta2Ni3Te5,-0.5965597442499998
1020,Lu5Ge3C,-0.7444590105555551
1021,LiSbPd2,-0.6205636933333327
1022,CeZnNi,-0.4051902261111111
1023,VS4,-0.9518209339999999
1024,Hf5(In2Rh)2,-0.4523255995454553
1025,Pr23Cd4Ru7,-0.22973990470588118
1026,Ba(Cu2As)4,-0.21783212076923064
1027,Fe7Sb10(Br4O9)2,-1.5664110581395354
1028,MgCuAs,-0.3541237337500001
1029,LuCl3,-2.6577483174999994
1030,HgHNO4,-0.8771867335714286
1031,Li2CeN2,-1.1318778363333337
1032,TmPaRu2,-0.4628289366666678
1033,BaTe3,-1.2016026525
1034,MoF6,-2.5907687317857144
1035,TbTlPd,-0.6622044177777779
1036,Zr5Sn3Se,-0.842254349149305
1037,Sm10Sb3Se7,-1.8123421273203129
1038,Sm3(Al3Ru)4,-0.6547740963157892
1039,CsSbClF3,-2.5978179771551724
1040,CeB2Ir2C,-0.6166655072222215
1041,FeAs4F18,-2.4733951843478263
1042,K4GeO4,-1.9623019185555555
1043,YNiGe2,-0.7021042704166671
1044,NdSi2Ru,-0.8043411099999993
1045,Cs2Nb6PbCl18,-1.7970276816985955
1046,Bi2TeO5,-1.6447397265625003
1047,VCrSbO6,-2.260406213888888
1048,K3In2As3,-0.43491750112500016
1049,Sc3B2Ir5,-0.886364452333332
1050,La6Ga3Co11,-0.22223804862500032
1051,Ti2HC,-0.7227798529166662
1052,U2SnRu2,-0.3022963309999994
1053,RbBaMnO4,-2.220856966490149
1054,Ba11Bi10,-0.8904428361904762
1055,Cs4Na2ScGaF12,-3.317906795366379
1056,Ce3Cu3Sb4,-0.7826709285
1057,InS,-0.7428954078124996
1058,DyCo2,-0.20381629666666612
1059,Sr(Ag3O2)2,-0.8601676824242417
1060,Li3AlSiO5,-2.9747123105000006
1061,Rb2Cd3SnAs4,-0.30452011
1062,Ho12In3Fe2,-0.2158014488235292
1063,Ba2CuF6,-3.3932866494444442
1064,BaLaB12,-0.4895725053571423
1065,AuF3,-1.320626203541667
1066,GdIr3,-0.5803605516666673
1067,Cs2As2Pt,-0.5026037231724139
1068,Ni11As8,-0.30768528539473705
1069,Nd(FeGe)2,-0.4356301279999997
1070,CaCrF4,-3.536768588333333
1071,BaLa(BiS3)2,-1.488393523125
1072,EuSn3Sb4,-0.3734230240624994
1073,BiTeRh,-0.5079232566666665
1074,Zr6NiBi2,-0.3687009811111118
1075,Cs2As2Pd,-0.5125602841724131
1076,Dy5(ReO6)2,-3.358097963157895
1077,SmYIn2,-0.48927711541666685
1078,RbIn(MoO4)2,-2.0792203431250003
1079,In3SnI5,-0.6879223666666666
1080,InAgP2O7,-2.275252806666666
1081,NdCu,-0.18283309625000044
1082,Ca(GeRh)2,-0.7993687399999999
1083,Tm6InCo2,-0.29464297333333334
1084,HfGaPd,-0.7215423013888898
1085,CdBiClO2,-1.605331579
1086,LiUAsO6,-2.710362651481482
1087,Sr3(BN2)2,-1.2566479249999996
1088,CsMnF4,-2.947559219727012
1089,Tb2Sn2O7,-3.0273121131818175
1090,RbMnCl3,-1.8237126530862071
1091,DyPd3,-0.8954651400000007
1092,CaPtPb,-0.6864283799999994
1093,Zr2Ag,-0.10582540555555535
1094,Sn2IF3,-2.11425522125
1095,Sr3NdMn2O8,-2.8695197925615767
1096,LaNi4Rh,-0.3168046641666666
1097,Dy2Mn12P7,-0.7102033065955121
1098,CaB4O7,-3.025380696493055
1099,SrCo2(PO4)2,-2.5752878606410263
1100,Ta3Sb,-0.14331686875000038
1101,Rb2ZrS4,-1.5597382494642862
1102,LiTm2Al,-0.20438410416666652
1103,Co21(GeB3)2,-0.20556727999999974
1104,Rb3AlO3,-2.1929582317857137
1105,Y(IO3)3,-1.4818910039743602
1106,MgCuP2O7,-2.5132114678787874
1107,Pr8Ni18P11,-0.9057869263963965
1108,K(PIr)2,-0.6405843939333338
1109,Sc2In,-0.37434141499999934
1110,CsTlF4,-2.5052299685440613
1111,Rb2TlInCl6,-1.8044311368333326
1112,Dy2NiSb4,-0.8419252142857151
1113,V3Pb5ClO12,-2.061256764761905
1114,ScGe2,-0.572224281666666
1115,TlI,-0.8705479241666669
1116,Tl3BiCl6,-1.3937833594999998
1117,Sm2MgNi2,-0.3303992880000003
1118,BaSi2(BO4)2,-3.1980543164102566
1119,Pa3Te,-0.4657242300000002
1120,Nd2MoC2,-0.18677146050000032
1121,Sr(Sb3Ru)4,-0.4422941045098044
1122,SbSeCl9,-1.0288696124857954
1123,Yb2Te5O13,-1.95117769175
1124,CsHSO4,-1.961904347650862
1125,Nd2Ge2O7,-2.984837052727273
1126,TiAlNi6,-0.47376820666666664
1127,Re4(As2S)3,-0.4036261045673075
1128,Er3Co,-0.1806362418750007
1129,EuB4O7,-2.982224005972222
1130,NdGa2Pt3,-0.8911120058333329
1131,HfCd,-0.0693657424999996
1132,Tl2SiS3,-0.8489414051736107
1133,CsDy(WO4)2,-2.6474589031609193
1134,Lu6UO12,-4.06619036
1135,K2Bi(IO3)5,-1.1835468713478268
1136,Li5Ga4,-0.32860032740740724
1137,TmInAu,-0.7238123266666664
1138,SrCrF4,-3.545310707777778
1139,LaCoSi,-0.6658674383333327
1140,LiV(PO3)4,-2.6724511375925917
1141,Co3(SnS)2,-0.4944423058928566
1142,Yb3SnH2,-0.6949093108333338
1143,LaZnSn,-0.6743576658333333
1144,Fe3BO5,-1.9660496579629647
1145,TiTlWO5F,-2.587942559907407
1146,CdH6C(IN)3,-0.5598537235714279
1147,NaCd2Rh,-0.059639954137931106
1148,Tm(NO3)3,-1.4542154987820515
1149,TbDy3Al8,-0.5287766674999995
1150,Li2BPd3,-0.4608083634722219
1151,BaPr2PdO5,-2.9508723238888894
1152,CsTmSiS4,-1.711835152085386
1153,Ca9Cr(PO4)7,-3.2476869705185183
1154,DyBiPt,-1.03377705
1155,Pt3I8,-0.4293259574999992
1156,UNiAs,-0.5611458100000005
1157,BaSb2F12,-2.993810092
1158,Sm2CoNiO6,-2.5453753434999995
1159,TmBi2BrO4,-2.4293765792708335
1160,FeSbTe,-0.3392000958333335
1161,DyCo3,-0.17647506124999998
1162,Gd2Ni2Sn,-0.5809001069999994
1163,ErGeIr,-0.9507167299999999
1164,La4B4Cl5,-1.7379342843589733
1165,K2Te3,-0.9563006311999999
1166,MnSeO4,-1.5253737150457987
1167,CuAs7PS7Br,-0.42280013515931314
1168,TaH9N3F5,-1.5674384087500002
1169,Ag2BiO3,-0.9207718288888884
1170,ZnCu,-0.09071782500000003
1171,K3VSe4,-1.188628838546875
1172,Ho3CrB7,-0.6154187399242413
1173,ThSiRu2C,-0.6030564540000001
1174,UGaRh,-0.5430467302777768
1175,PtF6,-1.4592217096428572
1176,Sm2Nb2S7O30,-2.263534142362806
1177,Ba4NaGa2B8(ClO6)3,-2.9195453247190293
1178,Ca2AlPt2,-1.0099681269999998
1179,SrAl2B2O7,-3.2646176212499998
1180,Ce2MnN3,-1.4328922738218377
1181,Mg2B2AsIr5,-0.42938695683333206
1182,Li3TaO4,-2.8511157515624994
1183,ErGaIr,-0.8990158391666677
1184,K3AsS4,-1.122663969875
1185,LaCe(SnRu)2,-0.5971053949999998
1186,HfO2,-4.019811100833333
1187,DyS2,-1.9957635570833336
1188,HfSiNi,-0.8688365958333328
1189,PmMg149,-0.0245560327166667
1190,Ho3Ni7B2,-0.5158960252777772
1191,K2RuBr6,-1.2954139192777774
1192,PmYRh2,-0.7576479835416672
1193,AcEuAu2,-0.7788845768749999
1194,La(As3Os)4,-0.37141407499999995
1195,Ba(BrO3)2,-1.1678366294444453
1196,La3NiBr3,-1.5373857524999994
1197,Sc2Al3Ru,-0.6516310758333326
1198,HfPt4,-0.8727831025
1199,ThAs2,-1.0487970383333334
1200,Ba(SbO3)2,-2.3768718722222224
1201,K10Co4O9,-1.4276865332608693
1202,Y5Ir3,-0.7793719488541679
1203,H3OF,-1.5383090165000006
1204,Ce3(BN2)2,-1.553639012592593
1205,Pr6OsBr10,-1.9082691764705881
1206,Ti6P2O,-1.3892705046296294
1207,DyZnPd,-0.7566765011111111
1208,Ag9Ge2NO11,-0.8642792743478261
1209,Pr(Al2Fe)4,-0.39790118269230734
1210,Sm2CuAs3O,-1.5565933810714287
1211,Bi2Os2O7,-1.4867321272727272
1212,Cs(ThSe3)2,-1.789842513554837
1213,Na3PaF8,-3.648433909971265
1214,SrAcAu2,-0.7642005747916669
1215,Np2H12SO14,-1.8819722667456895
1216,Pr(SiRh)2,-1.0737721489999998
1217,K4MoO5,-2.0039999995333337
1218,HfHg4(AsCl3)2,-1.2048126259615384
1219,NaMnCrF6,-3.0527962732758622
1220,CaMnGeO4,-2.5686730111330047
1221,RbCeS2,-2.0293558046875
1222,KYb2Cl7,-2.2463503988
1223,Cs2ZrI6,-1.5112348028735627
1224,LuMn6(Sn2Ge)2,-0.22096346673740078
1225,WC,-0.1226415499999991
1226,Pr2AgHg,-0.3654396279166665
1227,Y2In,-0.38681806444444494
1228,V5Se4,-0.8451043254861119
1229,TmAsO4,-2.8615682436111105
1230,RbCrNiF6,-2.8521127147222223
1231,CaS3O10,-2.0871677733482144
1232,Ta2TcRu,-0.4127437062499997
1233,TaCu3S4,-0.8696508915625012
1234,NaNi2Mo2H3O10,-1.7056152228639847
1235,Sm11Cd45,-0.248741548482143
1236,HgP2Xe5F22,-1.7440533038055557
1237,CaSiN2,-1.406136530625
1238,TiV2O7,-2.691691609333334
1239,CeNiSb3,-0.7129826770000004
1240,TmTl3,-0.1781162316666669
1241,Cr2CuSe4,-0.752817084910714
1242,Fe3Si,-0.3040792425000003
1243,RbGa3,-0.16880684916666647
1244,Os3W,-0.05846646624999963
1245,Zr5Sn3As,-0.7740760138888889
1246,Li4MnCo5O12,-1.7325021421029267
1247,Y2Sn2O7,-3.013289928484848
1248,Cs(Nb2Cl5)3,-1.7513666522923201
1249,Er2TlIn,-0.3674309008333334
1250,Tm3(CuGe)4,-0.6152424499999999
1251,Ba3Lu2MoO9,-3.2597149436666664
1252,MgCoGe,-0.2956441183333336
1253,Sc2Te3,-1.4804939369999999
1254,Ba21(Cd2Bi9)2,-0.8568711192441859
1255,FeSiP3O11,-2.6354958290625
1256,PH10S3N2O,-0.6652001600857844
1257,AlAg2,-0.07547678944444414
1258,K2YF5,-3.754854442208334
1259,Ir3Rh,-0.021031102500000287
1260,U8CoS17,-1.675386768774038
1261,Ba2LaIrO6,-2.7118549064999997
1262,K2ZnH4,-0.33233865907142857
1263,Mg11Ti25O60,-3.4265594799305554
1264,Co(RhO2)2,-1.1679459421428575
1265,Sc2InAg,-0.3765085716666672
1266,Yb(SiRu)2,-0.7799152879999994
1267,ThBiTe,-1.043688258333334
1268,Sr3EuRhO6,-2.738764991818182
1269,NaLa(SeO3)2,-2.1840023538739217
1270,PrHoTl2,-0.35760453541666637
1271,Y3Rh,-0.5071877893750001
1272,Lu2Ni12As7,-0.5158199773809523
1273,Li10BrN3,-0.6635651804166665
1274,CsK4TlO4,-1.3981242614514369
1275,CaLaTiCrO6,-3.376725473083333
1276,Er5BiPd2,-0.7033551681250003
1277,La2MoO6,-3.177746680555556
1278,Na7(WO3)9,-2.1856124765316762
1279,Nd6Nb4Al43,-0.3301809518867924
1280,HfSnIr,-0.6949105650000007
1281,AcHgRh2,-0.313500119375
1282,Pu2C3,-0.04372491199999899
1283,Ho(SiRh)2,-1.117907984
1284,MnBr2,-1.1690421476436785
1285,CsGa(SeO3)2,-1.6984782140118533
1286,Li2FeGeO4,-2.1418246839583333
1287,SmAl3,-0.4424950587500005
1288,LuF3,-4.453407984375
1289,Mn7(PbO5)3,-1.8348298697206895
1290,Ni16GeP5,-0.44422269734848446
1291,Li5IO6,-1.9115173973611117
1292,Cs2HfI6,-1.5116763450957853
1293,Co4Cu3(NiSe6)2,-0.5971514511011907
1294,PdCl2,-0.8901962749999998
1295,Cs2Na2B10O17,-2.7872997061494256
1296,BaLa2BeO5,-3.4875618069444445
1297,PuBe13,-0.11530161714285773
1298,Rb4Re6S13,-1.0522620654619559
1299,Ca2SnS4,-1.6788588728571427
1300,LiTe3,-0.6970112412499999
1301,LaSiP3,-0.733988978
1302,Eu4BClO7,-3.0924472274358976
1303,Sr3P4,-0.9570585933333332
1304,BiIrS,-0.4193726577083332
1305,K2ZnCu3P3O12F,-2.1947315110681824
1306,Tl9BiTe6,-0.46673635062499974
1307,MgScRh2,-0.8109357762499991
1308,Gd(Al2Cu)4,-0.3133879769230762
1309,TbZn3,-0.3665672499999997
1310,SrTiN2,-1.5423174349999993
1311,CdFeSn(PO4)3,-2.3844561474999986
1312,YBi2ClO4,-2.4541056883333345
1313,Li3AsS3,-1.143608232767857
1314,Sr2CrSbO6,-2.6741177713333335
1315,Ca(HoS2)2,-2.3856457728571434
1316,SrTe,-1.9540957683333335
1317,Ho3Al5O12,-3.70570726575
1318,Li2BeSiO4,-2.9697805114583327
1319,Ti2Cr4Si5,-0.5286994987878793
1320,Cs6Dy21S34Cl,-2.313661593287681
1321,Pr5(C2Br)3,-0.8707161287499992
1322,LaGa2Rh3,-0.8144325016666656
